,x,y,z,person_id,order,frame
14,599.504,659.241,0.860758,0,14,368
15,635.494,375.317,0.506294,0,15,368
16,0.0,0.0,0.0,0,16,368
17,621.258,384.849,0.834285,0,17,368
18,0.0,0.0,0.0,0,18,368
19,625.945,678.427,0.760049,0,19,368
20,621.226,676.081,0.746083,0,20,368
21,583.05,671.221,0.818989,0,21,368
22,695.039,592.452,0.545747,0,22,368
23,692.672,599.589,0.628284,0,23,368
24,673.676,599.623,0.804774,0,24,368
0,635.49,380.067,0.229179,0,0,369
1,618.731,408.623,0.868258,0,1,369
2,623.498,403.881,0.750479,0,2,369
3,661.683,370.458,0.717828,0,3,369
4,683.194,348.937,0.557718,0,4,369
5,604.415,411.012,0.745003,0,5,369
6,609.238,451.731,0.201196,0,6,369
7,618.812,463.576,0.0932522,0,7,369
8,602.086,501.699,0.854257,0,8,369
9,613.962,499.414,0.768947,0,9,369
10,676.144,525.752,0.936782,0,10,369
11,656.94,594.829,0.834247,0,11,369
12,597.235,501.766,0.788516,0,12,369
13,611.543,578.134,0.856212,0,13,369
14,606.778,656.948,0.812492,0,14,369
15,633.01,375.275,0.290218,0,15,369
16,0.0,0.0,0.0,0,16,369
17,621.185,384.773,0.783623,0,17,369
18,604.44,387.156,0.187015,0,18,369
19,637.921,676.041,0.710238,0,19,369
20,635.459,675.919,0.646527,0,20,369
21,601.948,668.838,0.822169,0,21,369
22,668.86,594.844,0.449697,0,22,369
23,668.82,599.586,0.542701,0,23,369
24,647.392,599.66,0.748449,0,24,369
0,0.0,0.0,0.0,0,0,370
1,616.365,408.681,0.883408,0,1,370
2,635.39,399.125,0.785276,0,2,370
3,668.834,372.869,0.745343,0,3,370
4,695.043,353.782,0.629057,0,4,370
5,597.224,411.197,0.843406,0,5,370
6,604.442,451.648,0.466243,0,6,370
7,635.43,446.786,0.22767,0,7,370
8,611.587,501.707,0.816731,0,8,370
9,621.163,499.363,0.805451,0,9,370
10,673.579,527.991,0.872078,0,10,370
11,640.229,590.059,0.790591,0,11,370
12,599.714,504.051,0.835198,0,12,370
13,613.998,575.782,0.786641,0,13,370
14,616.276,640.197,0.783167,0,14,370
15,0.0,0.0,0.0,0,15,370
16,0.0,0.0,0.0,0,16,370
17,621.069,387.127,0.827259,0,17,370
18,601.954,389.5,0.607796,0,18,370
19,618.832,676.066,0.704032,0,19,370
20,613.991,673.661,0.642936,0,20,370
21,613.988,645.028,0.645662,0,21,370
22,640.243,597.287,0.309536,0,22,370
23,640.241,599.691,0.368815,0,23,370
24,635.405,597.281,0.726796,0,24,370
0,0.0,0.0,0.0,0,0,371
1,613.94,411.012,0.877478,0,1,371
2,630.668,403.945,0.820277,0,2,371
3,673.643,375.361,0.756116,0,3,371
4,699.973,360.964,0.627801,0,4,371
5,592.483,415.833,0.810268,0,5,371
6,611.583,449.233,0.140834,0,6,371
7,621.166,446.904,0.077538,0,7,371
8,618.618,499.382,0.846945,0,8,371
9,630.626,497.025,0.739087,0,9,371
10,659.291,525.735,0.920452,0,10,371
11,628.251,583.021,0.79292,0,11,371
12,601.966,501.785,0.842089,0,12,371
13,613.912,578.174,0.756462,0,13,371
14,618.85,649.794,0.776511,0,14,371
15,0.0,0.0,0.0,0,15,371
16,0.0,0.0,0.0,0,16,371
17,618.709,384.813,0.816866,0,17,371
18,599.529,391.862,0.56059,0,18,371
19,623.492,666.459,0.525176,0,19,371
20,618.641,664.071,0.589251,0,20,371
21,621.091,659.382,0.748088,0,21,371
22,606.842,616.341,0.39532,0,22,371
23,606.816,606.805,0.405375,0,23,371
24,621.133,590.09,0.6787,0,24,371
0,604.39,406.325,0.725883,0,0,372
1,616.276,415.883,0.839069,0,1,372
2,585.415,427.658,0.79783,0,2,372
3,604.475,449.356,0.176943,0,3,372
4,602.019,458.832,0.0636504,0,4,372
5,637.812,411.088,0.893551,0,5,372
6,678.542,387.157,0.81166,0,6,372
7,719.018,370.384,0.748628,0,7,372
8,625.892,504.195,0.856507,0,8,372
9,611.555,504.234,0.84093,0,9,372
10,604.386,582.92,0.904057,0,10,372
11,621.082,652.178,0.853316,0,11,372
12,640.344,504.175,0.845427,0,12,372
13,637.759,547.149,0.409865,0,13,372
14,0.0,0.0,0.0,0,14,372
15,599.67,399.164,0.746951,0,15,372
16,609.178,394.408,0.712923,0,16,372
17,592.44,394.384,0.479671,0,17,372
18,618.627,391.912,0.626896,0,18,372
19,0.0,0.0,0.0,0,19,372
20,0.0,0.0,0.0,0,20,372
21,0.0,0.0,0.0,0,21,372
22,621.066,675.907,0.80271,0,22,372
23,606.854,671.251,0.749341,0,23,372
24,625.944,659.255,0.692962,0,24,372
0,599.71,408.729,0.20574,0,0,373
1,614.005,427.712,0.837722,0,1,373
2,637.701,418.203,0.526083,0,2,373
3,678.383,396.769,0.419297,0,3,373
4,716.557,387.242,0.494453,0,4,373
5,590.107,432.504,0.433787,0,5,373
6,554.325,432.629,0.107212,0,6,373
7,544.715,432.559,0.150239,0,7,373
8,633.042,508.947,0.790829,0,8,373
9,630.67,508.926,0.66912,0,9,373
10,601.977,573.37,0.719966,0,10,373
11,590.135,599.689,0.651558,0,11,373
12,630.647,509.015,0.725323,0,12,373
13,601.986,580.625,0.922117,0,13,373
14,618.669,656.875,0.817116,0,14,373
15,599.612,401.554,0.157206,0,15,373
16,599.665,401.561,0.19767,0,16,373
17,611.57,396.784,0.408262,0,17,373
18,597.218,406.283,0.596728,0,18,373
19,599.704,675.958,0.650468,0,19,373
20,602.137,676.084,0.710875,0,20,373
21,621.22,664.065,0.723699,0,21,373
22,566.257,621.058,0.821512,0,22,373
23,573.374,616.359,0.713732,0,23,373
24,594.881,602.025,0.501811,0,24,373
0,597.292,408.707,0.0798949,0,0,374
1,616.279,427.743,0.856817,0,1,374
2,637.729,420.597,0.705728,0,2,374
3,678.359,396.722,0.562893,0,3,374
4,716.536,387.193,0.635918,0,4,374
5,590.123,430.297,0.632174,0,5,374
6,556.626,432.564,0.209544,0,6,374
7,544.729,432.566,0.211412,0,7,374
8,635.381,508.993,0.787582,0,8,374
9,637.86,508.916,0.673793,0,9,374
10,602.058,566.243,0.671028,0,10,374
11,592.44,599.614,0.679326,0,11,374
12,625.893,511.371,0.736448,0,12,374
13,601.978,582.861,0.929202,0,13,374
14,618.675,656.938,0.843802,0,14,374
15,599.691,396.802,0.0550283,0,15,374
16,597.206,406.213,0.0911936,0,16,374
17,616.32,396.718,0.513476,0,17,374
18,594.826,406.301,0.64324,0,18,374
19,599.677,675.941,0.678655,0,19,374
20,602.093,676.07,0.747692,0,20,374
21,621.231,664.133,0.761138,0,21,374
22,566.236,621.056,0.844346,0,22,374
23,573.365,616.358,0.72497,0,23,374
24,594.896,602.002,0.517484,0,24,374
0,0.0,0.0,0.0,0,0,375
1,613.929,430.136,0.916247,0,1,375
2,637.795,427.646,0.900719,0,2,375
3,690.348,408.726,0.741172,0,3,375
4,726.137,399.097,0.696946,0,4,375
5,585.288,434.967,0.845328,0,5,375
6,544.674,449.181,0.85455,0,6,375
7,513.692,451.724,0.749493,0,7,375
8,637.849,520.817,0.852936,0,8,375
9,654.466,516.117,0.728323,0,9,375
10,602.056,561.524,0.651458,0,10,375
11,580.46,602.044,0.729504,0,11,375
12,623.513,523.145,0.848043,0,12,375
13,599.736,587.727,0.894647,0,13,375
14,613.942,666.528,0.802081,0,14,375
15,0.0,0.0,0.0,0,15,375
16,582.872,408.555,0.061961,0,16,375
17,613.935,399.161,0.516297,0,17,375
18,585.374,408.652,0.856615,0,18,375
19,582.869,676.131,0.826533,0,19,375
20,590.105,680.791,0.795694,0,20,375
21,618.803,678.332,0.877253,0,21,375
22,556.633,618.803,0.684783,0,22,375
23,561.464,616.38,0.662045,0,23,375
24,578.19,609.167,0.557778,0,24,375
0,580.561,413.441,0.196652,0,0,376
1,616.311,434.968,0.867558,0,1,376
2,637.834,430.147,0.894451,0,2,376
3,687.952,425.359,0.704764,0,3,376
4,735.787,413.458,0.689151,0,4,376
5,587.748,444.5,0.832732,0,5,376
6,542.231,454.079,0.762344,0,6,376
7,496.958,468.416,0.720861,0,7,376
8,640.133,523.241,0.855578,0,8,376
9,649.804,523.144,0.733286,0,9,376
10,594.901,554.25,0.775688,0,10,376
11,566.193,609.206,0.785691,0,11,376
12,630.683,523.315,0.801805,0,12,376
13,597.261,592.451,0.832228,0,13,376
14,613.933,664.134,0.793331,0,14,376
15,0.0,0.0,0.0,0,15,376
16,582.856,408.765,0.273392,0,16,376
17,616.304,408.616,0.233997,0,17,376
18,590.066,411.099,0.814021,0,18,376
19,582.915,678.533,0.857942,0,19,376
20,597.287,683.222,0.784825,0,20,376
21,618.822,676.029,0.815472,0,21,376
22,542.332,633.049,0.63766,0,22,376
23,547.154,623.553,0.605938,0,23,376
24,566.195,618.656,0.730925,0,24,376
0,582.902,415.822,0.596602,0,0,377
1,613.967,442.072,0.851964,0,1,377
2,633.072,432.638,0.801019,0,2,377
3,676.032,432.548,0.488517,0,3,377
4,716.593,432.563,0.50487,0,4,377
5,594.89,446.831,0.866171,0,5,377
6,542.434,466.007,0.869698,0,6,377
7,501.721,482.615,0.774363,0,7,377
8,640.172,525.613,0.840309,0,8,377
9,647.347,523.3,0.755134,0,9,377
10,587.669,554.311,0.843501,0,10,377
11,563.913,613.942,0.849832,0,11,377
12,635.448,525.725,0.798092,0,12,377
13,597.287,594.863,0.854834,0,13,377
14,616.287,666.479,0.784483,0,14,377
15,0.0,0.0,0.0,0,15,377
16,583.039,411.019,0.745686,0,16,377
17,0.0,0.0,0.0,0,17,377
18,599.558,411.094,0.898372,0,18,377
19,582.98,683.207,0.776733,0,19,377
20,597.297,690.336,0.749591,0,20,377
21,621.059,678.352,0.802392,0,21,377
22,547.098,625.864,0.639136,0,22,377
23,554.264,621.146,0.643464,0,23,377
24,563.88,618.785,0.804697,0,24,377
0,583.024,418.261,0.751635,0,0,378
1,618.656,444.431,0.895962,0,1,378
2,633.092,434.996,0.80026,0,2,378
3,673.596,444.512,0.764026,0,3,378
4,704.646,449.274,0.766251,0,4,378
5,601.934,446.871,0.908044,0,5,378
6,561.387,466.009,0.843481,0,6,378
7,528.016,480.246,0.755497,0,7,378
8,637.933,528.046,0.803748,0,8,378
9,640.206,525.677,0.759342,0,9,378
10,582.956,561.324,0.933037,0,10,378
11,563.824,618.659,0.887348,0,11,378
12,637.93,532.783,0.818958,0,12,378
13,599.512,594.895,0.865902,0,13,378
14,618.749,676.069,0.883225,0,14,378
15,0.0,0.0,0.0,0,15,378
16,585.379,411.112,0.815126,0,16,378
17,0.0,0.0,0.0,0,17,378
18,601.948,411.166,0.911912,0,18,378
19,582.849,685.566,0.765111,0,19,378
20,592.501,692.776,0.783039,0,20,378
21,623.581,685.579,0.811309,0,21,378
22,547.098,635.363,0.613846,0,22,378
23,556.643,625.928,0.611234,0,23,378
24,563.841,621.206,0.79374,0,24,378
0,587.708,418.211,0.816319,0,0,379
1,621.112,444.498,0.891738,0,1,379
2,635.36,439.692,0.801128,0,2,379
3,666.461,451.684,0.784838,0,3,379
4,692.68,466.002,0.87183,0,4,379
5,611.57,446.978,0.840775,0,5,379
6,623.599,487.538,0.532315,0,6,379
7,637.835,523.238,0.209382,0,7,379
8,640.13,528.019,0.836024,0,8,379
9,640.194,525.66,0.796305,0,9,379
10,580.633,561.542,0.966616,0,10,379
11,563.832,630.654,0.818362,0,11,379
12,640.153,532.774,0.850093,0,12,379
13,601.926,599.555,0.956345,0,13,379
14,623.52,676.046,0.842896,0,14,379
15,0.0,0.0,0.0,0,15,379
16,594.843,411.104,0.848706,0,16,379
17,0.0,0.0,0.0,0,17,379
18,609.186,411.135,0.893144,0,18,379
19,592.46,685.59,0.698997,0,19,379
20,601.998,695.009,0.813512,0,20,379
21,635.467,685.555,0.810224,0,21,379
22,544.752,637.865,0.391246,0,22,379
23,551.914,635.41,0.37994,0,23,379
24,566.2,640.244,0.748841,0,24,379
0,587.713,418.194,0.817622,0,0,380
1,621.11,444.495,0.889624,0,1,380
2,635.352,439.695,0.800742,0,2,380
3,666.459,451.69,0.783864,0,3,380
4,692.677,465.997,0.869061,0,4,380
5,611.579,446.971,0.842151,0,5,380
6,623.595,487.521,0.535395,0,6,380
7,637.836,523.218,0.209406,0,7,380
8,637.935,528.012,0.835402,0,8,380
9,640.167,525.658,0.795864,0,9,380
10,580.638,561.538,0.965653,0,10,380
11,563.844,628.318,0.814098,0,11,380
12,640.154,532.766,0.851176,0,12,380
13,601.923,599.555,0.956124,0,13,380
14,623.514,676.039,0.842628,0,14,380
15,0.0,0.0,0.0,0,15,380
16,594.852,411.096,0.850646,0,16,380
17,0.0,0.0,0.0,0,17,380
18,609.186,411.135,0.892931,0,18,380
19,592.453,685.592,0.702552,0,19,380
20,601.997,695.013,0.817865,0,20,380
21,635.466,685.554,0.807812,0,21,380
22,544.791,637.837,0.390492,0,22,380
23,554.298,633.054,0.385466,0,23,380
24,566.198,640.221,0.74588,0,24,380
0,599.606,418.192,0.827221,0,0,381
1,628.282,446.794,0.776539,0,1,381
2,635.379,442.134,0.736775,0,2,381
3,654.474,470.815,0.185445,0,3,381
4,0.0,0.0,0.0,0,4,381
5,623.482,446.982,0.859731,0,5,381
6,640.14,485.068,0.531743,0,6,381
7,637.858,523.196,0.211321,0,7,381
8,640.349,528.047,0.814405,0,8,381
9,640.223,525.724,0.807871,0,9,381
10,580.594,561.484,0.963521,0,10,381
11,568.578,628.319,0.76461,0,11,381
12,642.695,532.77,0.789738,0,12,381
13,602.116,597.264,0.927319,0,13,381
14,635.366,673.648,0.818666,0,14,381
15,599.691,410.992,0.112148,0,15,381
16,602.024,411.047,0.9012,0,16,381
17,0.0,0.0,0.0,0,17,381
18,621.085,410.975,0.927769,0,18,381
19,604.463,690.386,0.716242,0,19,381
20,618.724,695.002,0.780406,0,20,381
21,640.248,678.492,0.834469,0,21,381
22,554.295,640.267,0.325816,0,22,381
23,559.1,637.859,0.371648,0,23,381
24,571.022,640.168,0.732254,0,24,381
0,613.994,408.741,0.907492,0,0,382
1,637.77,439.703,0.811386,0,1,382
2,623.502,442.059,0.743241,0,2,382
3,625.896,480.254,0.102628,0,3,382
4,0.0,0.0,0.0,0,4,382
5,642.576,434.978,0.820676,0,5,382
6,642.618,477.87,0.625924,0,6,382
7,640.198,506.497,0.66007,0,7,382
8,642.591,528.001,0.857235,0,8,382
9,637.728,525.661,0.857312,0,9,382
10,580.55,561.319,0.942496,0,10,382
11,578.081,623.602,0.811116,0,11,382
12,654.48,530.422,0.81022,0,12,382
13,609.209,597.258,0.874955,0,13,382
14,640.231,668.871,0.813531,0,14,382
15,611.608,406.201,0.671481,0,15,382
16,618.785,401.554,0.878417,0,16,382
17,0.0,0.0,0.0,0,17,382
18,637.891,403.942,0.900671,0,18,382
19,618.673,687.961,0.65446,0,19,382
20,625.93,692.704,0.699513,0,20,382
21,652.193,678.403,0.786085,0,21,382
22,575.76,645.038,0.463929,0,22,382
23,573.365,642.593,0.518639,0,23,382
24,578.087,635.382,0.7249,0,24,382
0,635.481,406.272,0.907707,0,0,383
1,640.269,430.215,0.947152,0,1,383
2,621.246,430.229,0.900078,0,2,383
3,597.298,444.44,0.741383,0,3,383
4,578.077,449.28,0.810062,0,4,383
5,659.294,430.178,0.915762,0,5,383
6,657.02,451.68,0.623103,0,6,383
7,654.596,487.364,0.783392,0,7,383
8,642.578,525.623,0.895974,0,8,383
9,635.41,523.318,0.880581,0,9,383
10,580.572,556.63,0.90477,0,10,383
11,580.633,637.737,0.823829,0,11,383
12,656.833,525.756,0.858499,0,12,383
13,618.756,597.214,0.932631,0,13,383
14,652.094,676.001,0.829344,0,14,383
15,630.627,396.772,0.856397,0,15,383
16,640.176,396.711,0.923134,0,16,383
17,623.469,403.847,0.137973,0,17,383
18,656.82,396.714,0.875515,0,18,383
19,618.701,690.353,0.765066,0,19,383
20,625.926,695.068,0.787557,0,20,383
21,659.306,680.817,0.849753,0,21,383
22,551.938,659.346,0.669047,0,22,383
23,556.646,656.851,0.644906,0,23,383
24,587.766,642.609,0.738917,0,24,383
0,654.533,392.052,0.904225,0,0,384
1,649.748,425.436,0.87121,0,1,384
2,623.617,425.401,0.838377,0,2,384
3,590.105,427.637,0.740598,0,3,384
4,559.067,430.156,0.815066,0,4,384
5,673.594,425.396,0.839062,0,5,384
6,728.53,411.188,0.788643,0,6,384
7,776.284,410.987,0.837227,0,7,384
8,642.585,518.496,0.859596,0,8,384
9,633.005,513.693,0.800494,0,9,384
10,578.156,544.792,0.907818,0,10,384
11,580.618,635.447,0.813799,0,11,384
12,656.973,520.903,0.888185,0,12,384
13,623.573,583.039,0.903714,0,13,384
14,652.189,673.616,0.825017,0,14,384
15,644.98,389.537,0.90289,0,15,384
16,659.228,389.544,0.950591,0,16,384
17,637.725,389.606,0.914677,0,17,384
18,666.469,389.649,0.627458,0,18,384
19,616.39,683.233,0.782357,0,19,384
20,623.583,692.687,0.798163,0,20,384
21,659.348,678.437,0.873594,0,21,384
22,559.052,656.979,0.724251,0,22,384
23,559.029,652.182,0.654279,0,23,384
24,590.076,640.213,0.760801,0,24,384
0,673.652,384.82,0.87073,0,0,385
1,657.025,411.163,0.952972,0,1,385
2,633.031,411.085,0.880242,0,2,385
3,582.89,411.054,0.79979,0,3,385
4,542.309,411.201,0.742813,0,4,385
5,683.199,411.168,0.881054,0,5,385
6,733.342,408.615,0.839809,0,6,385
7,778.647,406.208,0.792042,0,7,385
8,640.358,504.254,0.907376,0,8,385
9,628.292,504.059,0.839682,0,9,385
10,578.061,542.236,0.895255,0,10,385
11,575.747,618.648,0.790456,0,11,385
12,657.017,506.623,0.896771,0,12,385
13,637.921,580.475,0.928383,0,13,385
14,645.033,647.43,0.797279,0,14,385
15,661.801,375.294,0.889172,0,15,385
16,676.074,375.332,0.885141,0,16,385
17,647.355,380.027,0.845946,0,17,385
18,0.0,0.0,0.0,0,18,385
19,637.772,675.926,0.78007,0,19,385
20,649.769,675.917,0.751691,0,20,385
21,649.771,654.563,0.731549,0,21,385
22,561.534,642.662,0.590507,0,22,385
23,559.044,637.912,0.612515,0,23,385
24,580.54,623.481,0.733264,0,24,385
0,673.653,384.819,0.871133,0,0,386
1,657.026,411.16,0.953701,0,1,386
2,633.033,411.082,0.880367,0,2,386
3,582.905,411.048,0.797024,0,3,386
4,542.323,411.197,0.742361,0,4,386
5,683.2,411.166,0.881994,0,5,386
6,733.337,408.616,0.84029,0,6,386
7,778.644,406.209,0.792242,0,7,386
8,640.361,504.242,0.907153,0,8,386
9,628.298,504.047,0.837629,0,9,386
10,578.062,542.238,0.896544,0,10,386
11,575.738,618.669,0.794213,0,11,386
12,657.019,506.613,0.897913,0,12,386
13,637.919,580.477,0.928091,0,13,386
14,645.027,647.43,0.797026,0,14,386
15,661.802,375.293,0.889485,0,15,386
16,676.075,375.331,0.886479,0,16,386
17,647.355,380.026,0.845916,0,17,386
18,0.0,0.0,0.0,0,18,386
19,637.774,675.933,0.783496,0,19,386
20,649.774,675.918,0.752299,0,20,386
21,649.757,654.558,0.731131,0,21,386
22,563.767,642.667,0.601119,0,22,386
23,559.048,637.938,0.625843,0,23,386
24,580.532,623.483,0.733126,0,24,386
0,687.967,380.084,0.829829,0,0,387
1,661.785,408.615,0.917987,0,1,387
2,637.841,406.313,0.883671,0,2,387
3,583.004,406.325,0.702579,0,3,387
4,539.969,408.64,0.676581,0,4,387
5,692.778,408.664,0.906159,0,5,387
6,735.72,403.912,0.813434,0,6,387
7,776.252,403.865,0.81008,0,7,387
8,640.339,494.572,0.855864,0,8,387
9,625.955,487.575,0.838499,0,9,387
10,573.353,532.78,0.826482,0,10,387
11,563.868,599.545,0.923778,0,11,387
12,659.219,499.412,0.845286,0,12,387
13,656.83,571.009,0.833766,0,13,387
14,644.993,642.621,0.822228,0,14,387
15,678.531,372.883,0.955506,0,15,387
16,692.657,372.988,0.590816,0,16,387
17,659.343,372.859,0.967707,0,17,387
18,0.0,0.0,0.0,0,18,387
19,645.047,671.226,0.816308,0,19,387
20,659.325,664.154,0.862323,0,20,387
21,640.243,649.767,0.769328,0,21,387
22,580.472,613.974,0.806103,0,22,387
23,563.954,613.968,0.76153,0,23,387
24,563.862,599.695,0.775677,0,24,387
0,697.416,384.786,0.917052,0,0,388
1,668.856,408.68,0.917883,0,1,388
2,640.326,406.218,0.867026,0,2,388
3,594.899,399.113,0.749281,0,3,388
4,544.679,394.369,0.745147,0,4,388
5,695.055,411.002,0.911026,0,5,388
6,733.308,408.627,0.810718,0,6,388
7,769.158,408.553,0.819456,0,7,388
8,640.159,489.86,0.912285,0,8,388
9,621.229,487.413,0.888451,0,9,388
10,578.078,528.09,0.852096,0,10,388
11,559.002,583.046,0.860138,0,11,388
12,656.953,497.019,0.853421,0,12,388
13,661.683,575.756,0.861318,0,13,388
14,649.728,654.538,0.820156,0,14,388
15,695.027,372.938,0.943191,0,15,388
16,697.576,375.357,0.314281,0,16,388
17,673.601,372.799,0.907499,0,17,388
18,0.0,0.0,0.0,0,18,388
19,673.614,675.99,0.817555,0,19,388
20,676.071,668.908,0.789369,0,20,388
21,640.119,661.755,0.86083,0,21,388
22,559.016,599.616,0.708332,0,22,388
23,544.831,597.239,0.717686,0,23,388
24,559.018,587.729,0.749234,0,24,388
0,707.023,387.097,0.862272,0,0,389
1,675.976,408.72,0.97762,0,1,389
2,654.541,406.262,0.859894,0,2,389
3,604.452,401.48,0.769213,0,3,389
4,561.402,391.998,0.847073,0,4,389
5,695.155,411.089,0.922246,0,5,389
6,726.171,410.981,0.854169,0,6,389
7,757.173,411.112,0.877726,0,7,389
8,637.88,489.901,0.869237,0,8,389
9,623.541,487.485,0.808127,0,9,389
10,578.184,539.991,0.702553,0,10,389
11,544.721,575.73,0.696133,0,11,389
12,652.148,497.014,0.784,0,12,389
13,673.596,571.053,0.823117,0,13,389
14,656.887,654.52,0.802005,0,14,389
15,699.863,375.239,0.919265,0,15,389
16,711.757,380.082,0.0960637,0,16,389
17,680.769,372.96,0.932821,0,17,389
18,0.0,0.0,0.0,0,18,389
19,690.366,673.663,0.748583,0,19,389
20,685.57,668.828,0.686567,0,20,389
21,642.633,664.126,0.719152,0,21,389
22,539.976,585.392,0.527258,0,22,389
23,532.826,582.969,0.551239,0,23,389
24,542.343,575.767,0.632129,0,24,389
0,711.821,389.633,0.919409,0,0,390
1,678.378,411.043,0.975981,0,1,390
2,659.395,408.569,0.915774,0,2,390
3,618.753,401.538,0.810237,0,3,390
4,568.667,392.001,0.842629,0,4,390
5,695.175,415.846,0.873606,0,5,390
6,719.071,415.857,0.750337,0,6,390
7,749.975,425.313,0.804997,0,7,390
8,637.726,487.519,0.846994,0,8,390
9,637.804,489.842,0.815831,0,9,390
10,676.124,566.328,0.874713,0,10,390
11,659.376,649.742,0.791427,0,11,390
12,633.079,487.447,0.735613,0,12,390
13,582.855,539.916,0.876146,0,13,390
14,528.071,563.739,0.826654,0,14,390
15,707.028,384.791,0.835111,0,15,390
16,714.147,391.873,0.0530823,0,16,390
17,690.344,380.038,0.837578,0,17,390
18,0.0,0.0,0.0,0,18,390
19,525.666,578.183,0.336884,0,19,390
20,520.894,573.43,0.343583,0,20,390
21,520.882,561.488,0.725881,0,21,390
22,685.549,671.204,0.606847,0,22,390
23,680.851,671.214,0.731333,0,23,390
24,654.51,659.268,0.850105,0,24,390
0,714.298,392.012,0.943573,0,0,391
1,680.798,422.939,0.877909,0,1,391
2,668.827,411.077,0.869109,0,2,391
3,628.251,403.91,0.751052,0,3,391
4,592.491,392.04,0.797461,0,4,391
5,697.453,427.759,0.895412,0,5,391
6,719.075,446.886,0.666571,0,6,391
7,733.324,449.371,0.750648,0,7,391
8,635.399,492.268,0.810963,0,8,391
9,635.39,492.274,0.774504,0,9,391
10,678.491,566.237,0.788101,0,10,391
11,659.457,656.883,0.697226,0,11,391
12,635.421,494.592,0.720837,0,12,391
13,582.836,544.651,0.769551,0,13,391
14,523.237,547.087,0.688999,0,14,391
15,711.821,389.507,0.893096,0,15,391
16,0.0,0.0,0.0,0,16,391
17,695.079,389.568,0.917204,0,17,391
18,0.0,0.0,0.0,0,18,391
19,513.697,554.246,0.266218,0,19,391
20,508.912,556.659,0.296237,0,20,391
21,511.34,544.684,0.606393,0,21,391
22,695.19,664.153,0.610484,0,22,391
23,690.33,671.227,0.613069,0,23,391
24,656.849,661.778,0.682817,0,24,391
0,714.302,392.055,0.941996,0,0,392
1,680.796,420.623,0.876912,0,1,392
2,668.85,411.086,0.866612,0,2,392
3,628.259,403.909,0.748364,0,3,392
4,592.46,392.041,0.797603,0,4,392
5,697.439,427.712,0.895134,0,5,392
6,718.969,444.5,0.666748,0,6,392
7,733.297,449.329,0.783543,0,7,392
8,635.386,492.25,0.813364,0,8,392
9,635.409,492.28,0.777031,0,9,392
10,678.487,566.235,0.807118,0,10,392
11,659.438,656.877,0.721163,0,11,392
12,633.074,492.247,0.720782,0,12,392
13,582.839,544.634,0.802584,0,13,392
14,523.241,547.092,0.711454,0,14,392
15,711.837,389.538,0.907524,0,15,392
16,0.0,0.0,0.0,0,16,392
17,695.083,389.564,0.921317,0,17,392
18,0.0,0.0,0.0,0,18,392
19,513.705,551.941,0.268506,0,19,392
20,0.0,0.0,0.0,0,20,392
21,511.345,544.705,0.620169,0,21,392
22,695.141,666.458,0.618081,0,22,392
23,690.309,671.23,0.627008,0,23,392
24,656.839,661.773,0.701783,0,24,392
0,716.532,403.876,0.885023,0,0,393
1,678.457,427.766,0.953879,0,1,393
2,673.588,418.28,0.84519,0,2,393
3,640.249,411.025,0.868401,0,3,393
4,613.977,401.525,0.777114,0,4,393
5,692.719,432.628,0.838909,0,5,393
6,697.581,465.906,0.748986,0,6,393
7,714.174,473.188,0.751995,0,7,393
8,628.288,494.656,0.79693,0,8,393
9,637.702,499.421,0.806506,0,9,393
10,678.532,566.25,0.895459,0,10,393
11,661.778,654.499,0.832056,0,11,393
12,621.213,492.215,0.776708,0,12,393
13,585.347,547.109,0.836586,0,13,393
14,523.16,542.277,0.821088,0,14,393
15,714.127,392.092,0.901287,0,15,393
16,0.0,0.0,0.0,0,16,393
17,695.159,394.4,0.904079,0,17,393
18,0.0,0.0,0.0,0,18,393
19,487.535,559.012,0.426623,0,19,393
20,487.503,556.65,0.491351,0,20,393
21,508.965,530.419,0.63553,0,21,393
22,697.469,659.348,0.748488,0,22,393
23,692.668,664.11,0.777429,0,23,393
24,656.844,659.37,0.872794,0,24,393
0,714.289,411.084,0.948187,0,0,394
1,676.042,430.172,0.918206,0,1,394
2,673.663,427.798,0.893462,0,2,394
3,640.324,449.255,0.78167,0,3,394
4,604.448,501.79,0.80139,0,4,394
5,678.539,437.333,0.781425,0,5,394
6,675.967,465.972,0.776898,0,6,394
7,690.333,487.504,0.821535,0,7,394
8,623.541,501.742,0.840094,0,8,394
9,630.638,504.079,0.83912,0,9,394
10,678.427,563.888,0.936881,0,10,394
11,661.743,652.177,0.81224,0,11,394
12,621.12,499.365,0.738345,0,12,394
13,585.359,551.886,0.810847,0,13,394
14,516.098,539.947,0.755616,0,14,394
15,714.093,406.34,0.897246,0,15,394
16,0.0,0.0,0.0,0,16,394
17,695.174,406.296,0.913222,0,17,394
18,0.0,0.0,0.0,0,18,394
19,475.553,551.877,0.45085,0,19,394
20,480.248,549.541,0.522254,0,20,394
21,501.785,525.711,0.610504,0,21,394
22,697.432,659.29,0.79466,0,22,394
23,692.667,661.721,0.829638,0,23,394
24,656.835,659.288,0.881318,0,24,394
0,714.157,422.938,0.864055,0,0,395
1,673.56,430.275,0.852449,0,1,395
2,666.46,432.557,0.844475,0,2,395
3,633.047,465.924,0.858178,0,3,395
4,604.402,506.48,0.872841,0,4,395
5,676.005,430.249,0.835547,0,5,395
